change_id,tags
156_change8,-Cohesion|+Coupling|+Complexity|+Size|MajorContributor
156_change7,-Cohesion|+Complexity|+Size|MajorContributor
156_change6,+Coupling|+Size|+WordsInDiscussion|-WordsPerComment|HighHunksCount|MajorContributor
156_change5,+Cohesion|+Coupling|+Size|+Inheritance|HighChangeSet|HighCodeChurn|+Contributor|MinorContributor
156_change4,+Cohesion|-Coupling|+Complexity|+Size|+NumPullRequests|+Contributor|MinorContributor
156_change3,-Cohesion|+Coupling|+Complexity|+Size|HighHunksCount|+Contributor|MinorContributor
156_change2,-Size|LowCodeChurn|+Contributor|MinorContributor
156_change1,+Coupling|-Complexity|-Size|+Contributor|MinorContributor
157_change6,-Coupling|-Complexity|-Size|+Inheritance|+NumPullRequests|HighHunksCount|MajorContributor
157_change5,+Inheritance|+Contributor|MinorContributor
157_change4,+Coupling|+Complexity|+Size|-Inheritance|+Contributor|MinorContributor
157_change3,MajorContributor
157_change2,HighHunksCount|MajorContributor
157_change1,MajorContributor
158_change24,-Cohesion|+Coupling|+Complexity|+Size|+Inheritance|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|MajorContributor
158_change23,+Coupling|+Contributor|MinorContributor
158_change22,-Coupling|-Size|MinorContributor
158_change21,+Cohesion|+Size|+Contributor|MinorContributor
158_change20,MinorContributor
158_change19,+Complexity|+Size|LowChangeSet|HighHunksCount|MajorContributor
158_change18,HighHunksCount|LowCodeChurn|MajorContributor|RenameRefactoring
158_change17,-Cohesion|+Inheritance|HighHunksCount|MajorContributor|ExtractionRefactoring
158_change16,MajorContributor
158_change15,MajorContributor
158_change14,MinorContributor
158_change13,+Coupling|+Size|HighChangeSet|HighCodeChurn|MajorContributor
158_change12,LowCodeChurn|MajorContributor
158_change11,-Cohesion|+Complexity|+Size|LowChangeSet|LowCodeChurn|MajorContributor
158_change10,HighChangeSet|HighHunksCount|+Contributor|MinorContributor
158_change9,-Coupling|-Size|HighChangeSet|HighCodeChurn|MinorContributor
158_change8,+Cohesion|+Coupling|+Complexity|+Size|MajorContributor
